"TransactionID","GeonameID","Latitude","Longitude","Geoname","UcdpPrecision","ADM1","ADM1ID","ADM2","ADM2ID"
"OAP1-230","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-230","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-230","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-230","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-230","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-231","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-231","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-231","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-231","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-231","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-231","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-232","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-232","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-232","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-232","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-232","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-232","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-233","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-233","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-233","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-233","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-233","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-233","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-234","1282932","27.7","85.35","Pashupatinath","2","Central","2152","Bagmati","22351"
"OAP1-234","1283260","28.20878","82.17083","Kanchanpur","1","Mid Western","2155","Rapti","22360"
"OAP1-234","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"OAP1-234","7959010","28.73194","80.27655","Bhuda","1","Far Western","2154","Mahakali","22357"
"OAP1-234","7959146","28.99243","80.22351","Gauji","1","Far Western","2154","Mahakali","22357"
"OAP1-234","7959155","28.97802","80.21472","Jhajpura","1","Far Western","2154","Mahakali","22357"
"OAP1-24","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP1-24","7818035","27.0299","85.0554","Maheshpur1","1","Central","2152","Narayani","22353"
"OAP1-24","7825849","27.5477","83.7483","Panchanagar1","1","Western","2156","Lumbini","22364"
"OAP1-256","1283085","27.41667","85.25","Makwanpur","2","Central","2152","Narayani","22353"
"OAP1-256","7800922","27.58173","85.17767","Kulekhani","1","Central","2152","Narayani","22353"
"OAP1-256","7962498","27.60268","85.24886","Humane","1","Central","2152","Bagmati","22351"
"OAP1-256","7968164","27.59977","85.23604","Phakhel","1","Central","2152","Narayani","22353"
"OAP1-256","7968458","27.53133","85.22506","Bhanjyang","1","Central","2152","Narayani","22353"
"OAP1-257","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP1-257","7800780","27.89361","83.82477","Chapakot","1","Western","2156","Gandaki","22363"
"OAP1-257","7802616","27.96757","83.8159","Jagatbhanjyang","1","Western","2156","Gandaki","22363"
"OAP1-257","8001428","27.99954","83.86281","Mirdi","1","Western","2156","Gandaki","22363"
"OAP1-258","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-258","1283401","26.76667","85.26667","Gaur","1","Central","2152","Narayani","22353"
"OAP1-258","7799244","26.8445","85.3295","Gangapipara","1","Central","2152","Narayani","22353"
"OAP1-258","7799828","26.9741","85.3888","Samanpur","1","Central","2152","Narayani","22353"
"OAP1-258","7982788","27.07672","85.3453","Santapur","1","Central","2152","Narayani","22353"
"OAP1-259","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-259","1283401","26.76667","85.26667","Gaur","1","Central","2152","Narayani","22353"
"OAP1-259","7816700","26.7757","85.2482","Banjaraha1","1","Central","2152","Narayani","22353"
"OAP1-259","7982636","26.85443","85.24137","Laukaha","1","Central","2152","Narayani","22353"
"OAP1-259","7982647","26.93382","85.30675","Shivanagar","1","Central","2152","Narayani","22353"
"OAP1-26","7816475","27.5836","85.1807","Kulekhani1","1","Central","2152","Narayani","22353"
"OAP1-26","7962498","27.60268","85.24886","Humane","1","Central","2152","Bagmati","22351"
"OAP1-26","7968164","27.59977","85.23604","Phakhel","1","Central","2152","Narayani","22353"
"OAP1-260","1282856","27","85.33333","Rautahat","2","Central","2152","Narayani","22353"
"OAP1-260","7798915","26.7739","85.226","Auraiya","1","Central","2152","Narayani","22353"
"OAP1-260","7799824","26.8289","85.1998","Rampurkhap","1","Central","2152","Narayani","22353"
"OAP1-260","7982622","27.06436","85.20373","Himalibas","1","Central","2152","Narayani","22353"
"OAP1-260","7982809","26.87468","85.19471","Bangkul","1","Central","2152","Narayani","22353"
"OAP1-261","1282771","26.75","86.33333","Siraha","2","Eastern","2153","Sagarmatha","22356"
"OAP1-261","7801009","26.64003","86.62266","Kalyanpur","1","Eastern","2153","Sagarmatha","22356"
"OAP1-261","7995648","26.86015","86.17203","Mirchaiya","1","Eastern","2153","Sagarmatha","22356"
"OAP1-262","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-262","7802376","28.26321","82.17166","Kavra","1","Mid Western","2155","Rapti","22360"
"OAP1-262","7988650","28.28991","82.06948","Rampur","1","Mid Western","2155","Rapti","22360"
"OAP1-262","7989790","28.29752","82.25991","Luham","1","Mid Western","2155","Rapti","22360"
"OAP1-263","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-263","7800386","28.55596","82.23934","Badagaun","1","Mid Western","2155","Rapti","22360"
"OAP1-263","7801256","28.46868","82.28152","Tharmare","1","Mid Western","2155","Rapti","22360"
"OAP1-263","7985158","28.64094","82.20096","Chaurjahari","1","Mid Western","2155","Rapti","22360"
"OAP1-263","7988529","28.59883","82.18036","Syani Pipli","1","Mid Western","2155","Rapti","22360"
"OAP1-264","1282810","26.58333","86.75","Saptari","2","Eastern","2153","Sagarmatha","22356"
"OAP1-264","7801295","26.6863","86.54816","Kushaha","1","Eastern","2153","Sagarmatha","22356"
"OAP1-264","7802431","26.63717","86.79804","Jandaul","1","Eastern","2153","Sagarmatha","22356"
"OAP1-264","7995869","26.73479","86.42207","Banauli","1","Eastern","2153","Sagarmatha","22356"
"OAP1-265","1282954","27.75","83.66667","Palpa","2","Western","2156","Lumbini","22364"
"OAP1-265","7798787","27.8653","83.3611","Chhahara","1","Western","2156","Lumbini","22364"
"OAP1-265","7976485","27.7221","83.81713","Tinghare","1","Western","2156","Lumbini","22364"
"OAP1-265","7976577","27.87274","83.46662","Harthok","1","Western","2156","Lumbini","22364"
"OAP1-266","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP1-266","1283536","28.05806","84.47891","Chepe Khola","1","Western","2156","Gandaki","22363"
"OAP1-266","7934705","27.66393","84.66102","Dhadkhola","1","Central","2152","Narayani","22353"
"OAP1-267","7732361","27.15","87.55","Terhathum","2","Eastern","2153","Koshi","22354"
"OAP1-268","1283676","28.16667","81.83333","Banke","2","Mid Western","2155","Bheri","22361"
"OAP1-268","7801679","28.06799","81.53471","Radhapur","1","Mid Western","2155","Bheri","22361"
"OAP1-268","8007512","28.27718","81.67637","Chyama","1","Mid Western","2155","Bheri","22361"
"OAP1-268","8008076","28.09303","81.73434","Khajura","1","Mid Western","2155","Bheri","22361"
"OAP1-269","7801678","28.05102","81.6014","Paraspur","1","Mid Western","2155","Bheri","22361"
"OAP1-269","8008527","28.1199","81.51553","Gaughat","1","Mid Western","2155","Bheri","22361"
"OAP1-27","1283472","28","84.91667","Dhading","2","Central","2152","Bagmati","22351"
"OAP1-27","7814117","27.7326","85.2381","Bhimdhunga1","1","Central","2152","Bagmati","22351"
"OAP1-27","7964691","27.14855","86.90863","Lamidanda","1","Eastern","2153","Sagarmatha","22356"
"OAP1-270","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-270","7982092","27.99089","85.23229","Rupsepani","1","Central","2152","Bagmati","22351"
"OAP1-270","7982099","28.00642","85.25484","Sarsyu","1","Central","2152","Bagmati","22351"
"OAP1-270","7982174","27.98784","85.21345","Dharapani","1","Central","2152","Bagmati","22351"
"OAP1-270","7982177","27.99596","85.22849","Jibjibe","1","Central","2152","Bagmati","22351"
"OAP1-271","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-271","7802348","27.57882","83.4798","Madhbaliya","1","Western","2156","Lumbini","22364"
"OAP1-271","7976495","27.7689","83.40856","Bhutaha","1","Western","2156","Lumbini","22364"
"OAP1-272","7648379","26.83","86.01","Dhanusa","2","Central","2152","Janakpur","22352"
"OAP1-272","7800045","26.765","86.1302","Balabakhar","1","Central","2152","Janakpur","22352"
"OAP1-272","7943678","26.70838","86.11149","Dhabauli","1","Central","2152","Janakpur","22352"
"OAP1-272","7943925","26.64059","86.11318","Mahuwa","1","Central","2152","Janakpur","22352"
"OAP1-272","7944171","26.72949","86.10004","Yadukoha","1","Central","2152","Janakpur","22352"
"OAP1-273","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-273","8006596","26.77438","86.91964","Basaha","1","Eastern","2153","Sagarmatha","22356"
"OAP1-274","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-274","8007277","26.98608","86.49538","Kurkuntar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-275","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-276","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-277","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-277","1282985","26.8999","86.53562","Nepaltar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-277","6254847","26.79278","86.70361","Gaighat","1","Eastern","2153","Sagarmatha","22356"
"OAP1-277","8007283","26.94071","86.5222","Udaypur Gadhi","1","Eastern","2153","Sagarmatha","22356"
"OAP1-278","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"OAP1-278","7984882","28.35195","82.59713","Madichaur","1","Mid Western","2155","Rapti","22360"
"OAP1-279","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"OAP1-28","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP1-28","7827178","27.5058","83.1975","Labani1","1","Western","2156","Lumbini","22364"
"OAP1-28","7987348","27.44903","83.22855","Siwalawa","1","Western","2156","Lumbini","22364"
"OAP1-280","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"OAP1-280","7953164","28.75453","82.1218","Gamka","1","Mid Western","2155","Bheri","22361"
"OAP1-281","1283037","29.58333","82.41667","Mugu","2","Mid Western","2155","Karnali","22359"
"OAP1-281","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"OAP1-282","7798960","28.4904","80.9845","Bhajani","1","Far Western","2154","Seti","22358"
"OAP1-282","7799041","28.5484","80.9435","Khailad","1","Far Western","2154","Seti","22358"
"OAP1-282","8010094","28.4556","81.27706","Sukhad","1","Mid Western","2155","Bheri","22361"
"OAP1-283","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-284","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-285","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-285","7800781","27.90757","85.03469","Dangsing","1","Central","2152","Bagmati","22351"
"OAP1-285","7801010","27.88268","85.08994","KhadagBhanjyang","1","Central","2152","Bagmati","22351"
"OAP1-285","7802137","27.90049","85.06473","Gorsyang","1","Central","2152","Bagmati","22351"
"OAP1-285","7973817","27.89025","85.13444","Mandredhunga","1","Central","2152","Bagmati","22351"
"OAP1-286","7800781","27.90757","85.03469","Dangsing","1","Central","2152","Bagmati","22351"
"OAP1-286","7802137","27.90049","85.06473","Gorsyang","1","Central","2152","Bagmati","22351"
"OAP1-286","7973817","27.89025","85.13444","Mandredhunga","1","Central","2152","Bagmati","22351"
"OAP1-286","7974113","27.88743","85.08951","Khadga Bhanjyang","1","Central","2152","Bagmati","22351"
"OAP1-287","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"OAP1-287","7801022","27.97377","85.33123","Urleni","1","Central","2152","Bagmati","22351"
"OAP1-287","7802128","27.95129","85.23521","BagesworiChokade","1","Central","2152","Bagmati","22351"
"OAP1-287","7973734","27.9171","85.16803","Nuwakot","1","Central","2152","Bagmati","22351"
"OAP1-288","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-289","1283262","28.83333","80.33333","Kanchanpur","2","Far Western","2154","Mahakali","22357"
"OAP1-29","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-29","7987400","27.45811","83.36223","Tuniahawa","1","Western","2156","Lumbini","22364"
"OAP1-29","7987571","27.34967","83.354","Mukundgadh","1","Western","2156","Lumbini","22364"
"OAP1-290","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-290","6254847","26.79278","86.70361","Gaighat","1","Eastern","2153","Sagarmatha","22356"
"OAP1-290","7800352","26.72242","86.94413","Fatepur","1","Eastern","2153","Sagarmatha","22356"
"OAP1-290","7801565","26.75146","86.77034","Jogidaha","1","Eastern","2153","Sagarmatha","22356"
"OAP1-290","8006867","26.76428","86.74457","Motiyahi","1","Eastern","2153","Sagarmatha","22356"
"OAP1-291","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-291","7801566","26.96102","86.37624","Katari","1","Eastern","2153","Sagarmatha","22356"
"OAP1-291","8007705","26.99514","86.47212","Bahuntar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-292","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-292","7801566","26.96102","86.37624","Katari","1","Eastern","2153","Sagarmatha","22356"
"OAP1-292","8007705","26.99514","86.47212","Bahuntar","1","Eastern","2153","Sagarmatha","22356"
"OAP1-293","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-293","7801215","27.64127","83.28854","Gajedi","1","Western","2156","Lumbini","22364"
"OAP1-293","7802364","27.59423","83.31177","Suryapura","1","Western","2156","Lumbini","22364"
"OAP1-293","7938297","28.12905","82.35384","Bansgadi","1","Mid Western","2155","Rapti","22360"
"OAP1-293","7987134","27.62052","83.29632","Katuwa","1","Western","2156","Lumbini","22364"
"OAP1-293","8008545","28.19944","81.5663","Shakti Nagar","1","Mid Western","2155","Bheri","22361"
"OAP1-294","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-294","7802358","27.34651","83.32242","SameraMarchwar","1","Western","2156","Lumbini","22364"
"OAP1-294","7987400","27.45811","83.36223","Tuniahawa","1","Western","2156","Lumbini","22364"
"OAP1-294","7987571","27.34967","83.354","Mukundgadh","1","Western","2156","Lumbini","22364"
"OAP1-295","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-295","7800299","27.58044","83.70099","Ramnagar","1","Western","2156","Lumbini","22364"
"OAP1-296","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP1-296","7800299","27.58044","83.70099","Ramnagar","1","Western","2156","Lumbini","22364"
"OAP1-296","7802362","27.38708","83.36298","Silautiya","1","Western","2156","Lumbini","22364"
"OAP1-297","1283276","28.75","80.91667","Kailali","2","Far Western","2154","Seti","22358"
"OAP1-297","7798960","28.4904","80.9845","Bhajani","1","Far Western","2154","Seti","22358"
"OAP1-297","7800749","28.55846","81.02114","Joshipur","1","Far Western","2154","Seti","22358"
"OAP1-297","7956507","28.66067","81.0521","Sadakpur Bauniya","1","Far Western","2154","Seti","22358"
"OAP1-298","1283496","28.84434","81.71011","Dailekh","2","Mid Western","2155","Bheri","22361"
"OAP1-299","1283697","29.5","81.5","Bajura","2","Far Western","2154","Seti","22358"
"OAP1-299","7801647","29.43176","81.36031","Atichaur","1","","","",""
"OAP1-299","8002405","29.41283","81.42131","Tipanda","1","Far Western","2154","Seti","22358"
"OAP1-3","1282630","26.91667","86.66667","Udayapur","2","Eastern","2153","Sagarmatha","22356"
"OAP1-3","1282827","28.41667","82.25","Salyan","2","Mid Western","2155","Rapti","22360"
"OAP1-3","1282859","28.16667","85.33333","Rasuwa","2","Central","2152","Bagmati","22351"
"OAP1-3","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
